Rank	Taxonpath	Taxon	Pelagic01_2000uM	Pelagic01_1000uM	Pelagic1_500uM	Pelagic1_100uM	Pelagic1_Placa	LEK-01_Placa	LEK-01_100uM	LEK-01_500uM	LEK-02_Placa	LEK-02_100uM	LEK-02_500uM	LEK-02_2000uM	LEK-03_Placa	LEK-03_100uM	LEK-03_500uM	LEK-03_2000uM	PAS-01_Placa	PAS-01_100uM	PAS-01_500uM	PAS-02_Placa	PAS-02_100uM	PAS-02_500uM	PAS-02_2000uM	PAS-03_Placa	PAS-03_100uM	PAS-03_500uM	PAS-03_2000uM	ZUM-01_Placa	ZUM-01_100uM	ZUM-01_500uM	ZUM-01_2000uM	ZUM-02_Placa	ZUM-02_100uM	ZUM-02_500uM	ZUM-02_2000uM	ZUM-03_Placa	ZUM-03_100uM	ZUM-03_500uM
family	Cellular organisms;Eukaryota;Amorphea;Metazoa;Arthropoda;Malacostraca;Decapoda;Alpheidae	Alpheidae	0.0	0.0	0.0	0.0	0.0	0.0	0.0217983651226	0.0416934757431	0.000196155355041	0.00592084761608	0.0768140589569	0.00313026727667	0.00211905220574	0.00830220008302	0.0631021194605	0.00489562165158	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000636841267314	0.0	0.000407166123779	0.0027595722663	0.000313971742543	0.0	0.0	0.0
family	Cellular organisms;Eukaryota;Amorphea;Metazoa;Arthropoda;Malacostraca;Decapoda;Hippolytidae	Hippolytidae	0.0	0.0	0.0	0.0	0.0	0.0208883553421	0.105099260413	0.180028310385	0.00480580619851	0.219850420692	0.215986394558	0.05634481098	0.0132922365633	0.0232461602325	0.229287090559	0.059855902457	0.0	0.0100262592504	0.287750385208	0.000191828122003	0.00462071621101	0.185254691689	0.0145189301841	0.00359158542842	0.0159471022948	0.291704374057	0.0252290532466	0.00337435490274	0.039414114514	0.325972090503	0.00366183728706	0.0	0.0166938110749	0.377486489594	0.00204081632653	0.00539811066127	0.0287929125138	0.423127463863
family	Cellular organisms;Eukaryota;Amorphea;Metazoa;Arthropoda;Malacostraca;Decapoda;Palaemonidae	Palaemonidae	0.0	0.0	0.0	0.0	0.0	0.0	0.00467107824056	0.0745077853558	0.0	0.0328762854472	0.0888605442177	0.00565856007705	0.00134848776729	0.0116230801162	0.0876685934489	0.00554221319047	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
family	Cellular organisms;Eukaryota;Amorphea;Metazoa;Arthropoda;Malacostraca;Decapoda;Pandalidae	Pandalidae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00252960791077	0.0	0.0	0.0	0.0
family	Cellular organisms;Eukaryota;Amorphea;Metazoa;Arthropoda;Malacostraca;Amphipoda;Stenothoidae	Stenothoidae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000583430571762	0.00120663650075	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
family	Cellular organisms;Eukaryota;Amorphea;Metazoa;Arthropoda;Malacostraca;Amphipoda;Atylidae	Atylidae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00211161387632	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
family	Cellular organisms;Eukaryota;Amorphea;Metazoa;Arthropoda;Malacostraca;Amphipoda;Dexaminidae	Dexaminidae	0.0	0.0	0.0	0.0	0.0	0.00696278511405	0.0132347216816	0.204092137434	0.0	0.0110626363353	0.000850340136054	0.0	0.0	0.0186799501868	0.00867052023121	9.23702198411e-05	0.0	0.0	0.00346687211094	0.0	0.00385059684251	0.012600536193	0.000625217089267	0.000256541816316	0.0	0.015987933635	0.00132784490771	0.0	0.000798934753662	0.00135482996884	0.0	0.0	0.0	0.0	0.0	0.0	0.00110741971207	0.0
family	Cellular organisms;Eukaryota;Amorphea;Metazoa;Arthropoda;Malacostraca;Amphipoda;Caprellidae	Caprellidae	0.000345619275681	0.0155908829726	0.00749222504948	0.0291813853479	0.00251166767608	0.0	0.00155702608019	0.00167288637241	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00057781201849	0.0	0.0	0.000536193029491	0.0	0.0	0.000583430571762	0.00120663650075	0.000265568981543	0.0	0.00213049267643	0.000135482996884	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
family	Cellular organisms;Eukaryota;Amorphea;Metazoa;Arthropoda;Malacostraca;Amphipoda;Ischyroceridae	Ischyroceridae	0.0148863159454	0.63401647194	0.659966072943	0.276378436492	0.0294096690299	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00266311584554	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
family	Cellular organisms;Eukaryota;Amorphea;Metazoa;Arthropoda;Malacostraca;Amphipoda;Photidae	Photidae	0.0151578739477	0.112813637234	0.0781735934408	0.080325602826	0.0213580818697	0.0	0.000389256520047	0.0	0.000196155355041	0.000311623558741	0.0	6.01974476282e-05	0.000770564438451	0.0	0.002408477842	0.0	0.00199203187251	0.0	0.000963020030817	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00590390879479	0.000229964355525	0.0	0.0	0.0	0.0
